# [2]
# Sample c= 2.5 mg/ml
# Intensity scaled by concentration
# Buffer subtracted data file:
# Protein DatFile = /mntdirect/_data_visitor/mx1633/bm29/20150311/D5TVE/1d/D5TVE_SC_009_ave.dat
# Buffer DatFile = /mntdirect/_data_visitor/mx1633/bm29/20150311/D5TVE/ednaSub/D5TVE_SC_009_ave_averbuffer.dat
# 
# AutoRg: Rg   =   2.8312 +/- 0.41 ( 14.7%)
# AutoRg: I(0) =   34.28 +/- 0.0547
# AutoRg: Points   36 to 81 ( 46 total)
# AutoRg: Quality: 74.5%
# 
# 
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 19.98
# Concentration: 2.5
# Code: 
3.369227000000000333e-02   3.078627e+01   3.922115e+00
3.843457000000000123e-02   4.823619e+01   2.056342e+00
4.317686999999999914e-02   4.836181e+01   1.396351e+00
4.791916999999999704e-02   4.581876e+01   1.097476e+00
5.266147000000000189e-02   4.257908e+01   9.098556e-01
5.740376999999999980e-02   3.981532e+01   7.779519e-01
6.214606999999999770e-02   3.905584e+01   6.784100e-01
6.688837000000000255e-02   3.974496e+01   5.957680e-01
7.163066999999999351e-02   3.781791e+01   5.344183e-01
7.637296999999999836e-02   3.754410e+01   4.896312e-01
8.111527000000000320e-02   3.678803e+01   4.545365e-01
8.585756999999999417e-02   3.611629e+01   4.205997e-01
9.059986999999999902e-02   3.580872e+01   3.934785e-01
9.534217000000000386e-02   3.591867e+01   3.755245e-01
1.000845000000000068e-01   3.565135e+01   3.574869e-01
1.048267999999999978e-01   3.558894e+01   3.424168e-01
1.095691000000000026e-01   3.492162e+01   3.275348e-01
1.143113999999999936e-01   3.443674e+01   3.147938e-01
1.190536999999999984e-01   3.445524e+01   3.053699e-01
1.237960000000000033e-01   3.418416e+01   2.940235e-01
1.285382999999999942e-01   3.434479e+01   2.866929e-01
1.332805999999999991e-01   3.412742e+01   2.792718e-01
1.380229000000000039e-01   3.383461e+01   2.726282e-01
1.427652000000000088e-01   3.314361e+01   2.644029e-01
1.475075000000000136e-01   3.288141e+01   2.581004e-01
1.522497999999999907e-01   3.278237e+01   2.528806e-01
1.569920999999999955e-01   3.283009e+01   2.481907e-01
1.617344000000000004e-01   3.252009e+01   2.422791e-01
1.664767000000000052e-01   3.213271e+01   2.367403e-01
1.712190000000000101e-01   3.207744e+01   2.323996e-01
1.759612999999999872e-01   3.147444e+01   2.280623e-01
