# [3]
# Sample c= 1.25 mg/ml
# Intensity scaled by concentration
# Buffer subtracted data file:
# Protein DatFile = /mntdirect/_data_visitor/mx1633/bm29/20150311/D5TVE/1d/D5TVE_SC_011_ave.dat
# Buffer DatFile = /mntdirect/_data_visitor/mx1633/bm29/20150311/D5TVE/ednaSub/D5TVE_SC_011_ave_averbuffer.dat
# 
# AutoRg: Rg   =   2.8645 +/- 0.30 ( 10.5%)
# AutoRg: I(0) =   33.58 +/- 0.0806
# AutoRg: Points   25 to 74 ( 50 total)
# AutoRg: Quality: 68.2%
# 
# 
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 19.98
# Concentration: 1.25
# Code: 
3.369227000000000333e-02   3.036829e+01   7.746871e+00
3.843457000000000123e-02   4.557709e+01   4.021169e+00
4.317686999999999914e-02   4.290752e+01   2.698546e+00
4.791916999999999704e-02   4.320522e+01   2.098807e+00
5.266147000000000189e-02   4.027484e+01   1.723456e+00
5.740376999999999980e-02   3.632024e+01   1.461057e+00
6.214606999999999770e-02   3.770649e+01   1.261597e+00
6.688837000000000255e-02   3.689468e+01   1.083403e+00
7.163066999999999351e-02   3.518862e+01   9.601318e-01
7.637296999999999836e-02   3.346070e+01   8.659661e-01
8.111527000000000320e-02   3.537060e+01   8.020750e-01
8.585756999999999417e-02   3.516226e+01   7.348005e-01
9.059986999999999902e-02   3.458122e+01   6.831488e-01
9.534217000000000386e-02   3.391168e+01   6.430352e-01
1.000845000000000068e-01   3.410149e+01   6.083848e-01
1.048267999999999978e-01   3.356357e+01   5.793891e-01
1.095691000000000026e-01   3.390494e+01   5.547361e-01
1.143113999999999936e-01   3.373564e+01   5.308105e-01
1.190536999999999984e-01   3.307965e+01   5.111402e-01
1.237960000000000033e-01   3.293940e+01   4.918845e-01
1.285382999999999942e-01   3.270193e+01   4.751790e-01
1.332805999999999991e-01   3.211560e+01   4.607607e-01
1.380229000000000039e-01   3.174887e+01   4.481847e-01
1.427652000000000088e-01   3.244370e+01   4.377873e-01
1.475075000000000136e-01   3.181283e+01   4.265391e-01
1.522497999999999907e-01   3.126315e+01   4.154844e-01
1.569920999999999955e-01   3.159812e+01   4.086069e-01
1.617344000000000004e-01   3.139450e+01   3.986311e-01
1.664767000000000052e-01   3.131204e+01   3.903958e-01
1.712190000000000101e-01   3.141028e+01   3.828580e-01
1.759612999999999872e-01   3.087488e+01   3.755844e-01
1.807035999999999920e-01   3.008817e+01   3.666248e-01
