# [4]
# Sample c= 0.62 mg/ml
# Intensity scaled by concentration
# Buffer subtracted data file:
# Protein DatFile = /mntdirect/_data_visitor/mx1633/bm29/20150311/D5TVE/1d/D5TVE_SC_013_ave.dat
# Buffer DatFile = /mntdirect/_data_visitor/mx1633/bm29/20150311/D5TVE/ednaSub/D5TVE_SC_013_ave_averbuffer.dat
# 
# AutoRg: Rg   =   2.9938 +/- 0.69 ( 23.1%)
# AutoRg: I(0) =   35.10 +/- 0.2477
# AutoRg: Points   41 to 83 ( 43 total)
# AutoRg: Quality: 44.0%
# 
# 
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 19.98
# Concentration: 0.62
# Code: 
3.369227000000000333e-02   6.690544e+01   1.566447e+01
3.843457000000000123e-02   1.188771e+02   8.159236e+00
4.317686999999999914e-02   1.211439e+02   5.492348e+00
4.791916999999999704e-02   1.024644e+02   4.261223e+00
5.266147000000000189e-02   8.204402e+01   3.473875e+00
5.740376999999999980e-02   6.875355e+01   2.922799e+00
6.214606999999999770e-02   6.345966e+01   2.506010e+00
6.688837000000000255e-02   5.913471e+01   2.139506e+00
7.163066999999999351e-02   5.574382e+01   1.890194e+00
7.637296999999999836e-02   5.405707e+01   1.704092e+00
8.111527000000000320e-02   5.100924e+01   1.553471e+00
8.585756999999999417e-02   4.900230e+01   1.408760e+00
9.059986999999999902e-02   4.790845e+01   1.303838e+00
9.534217000000000386e-02   4.653646e+01   1.222551e+00
1.000845000000000068e-01   4.480923e+01   1.150397e+00
1.048267999999999978e-01   4.211135e+01   1.084602e+00
1.095691000000000026e-01   4.103218e+01   1.030643e+00
1.143113999999999936e-01   4.133224e+01   9.835431e-01
1.190536999999999984e-01   4.068159e+01   9.446185e-01
1.237960000000000033e-01   3.966391e+01   9.063541e-01
1.285382999999999942e-01   3.900613e+01   8.722124e-01
1.332805999999999991e-01   3.856946e+01   8.486686e-01
1.380229000000000039e-01   3.755578e+01   8.209740e-01
1.427652000000000088e-01   3.790687e+01   7.965233e-01
1.475075000000000136e-01   3.702750e+01   7.764407e-01
1.522497999999999907e-01   3.576140e+01   7.547447e-01
1.569920999999999955e-01   3.530187e+01   7.353843e-01
1.617344000000000004e-01   3.591549e+01   7.208455e-01
1.664767000000000052e-01   3.472464e+01   7.025054e-01
1.712190000000000101e-01   3.491404e+01   6.883170e-01
1.759612999999999872e-01   3.429053e+01   6.739515e-01
1.807035999999999920e-01   3.397428e+01   6.612936e-01
1.854458999999999969e-01   3.334402e+01   6.485348e-01
1.901882000000000017e-01   3.255000e+01   6.350078e-01
1.949305000000000065e-01   3.295828e+01   6.264116e-01
1.996728000000000114e-01   3.271203e+01   6.163630e-01
2.044150999999999885e-01   3.175567e+01   6.035120e-01
2.091573999999999933e-01   3.163548e+01   5.949219e-01
2.138996999999999982e-01   3.188099e+01   5.886502e-01
2.186420000000000030e-01   3.108173e+01   5.802104e-01
2.233843000000000079e-01   3.033945e+01   5.692014e-01
